rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
0,9.46687E+14,0.81403633,1.5,9.46687E+14,5.663457069,24,1,nan,87,1,51.47361157,0.491668943,7/24/18 17:22,53616c6f6e69000000000000,1,51.70446579,1372875000,-3,1,3692,nan,26,1939960,-73,0
1,9.46687E+14,0.492898192,0.1875,9.46687E+14,1.055378782,3,1,-0.032039992,88,1,24.47361157,0.061458618,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.70446579,171609375,0.838709677,1,688,-0.010502046,26,1985740,-46,0
2,9.46687E+14,0.545324988,-0.1875,9.46687E+14,0.994019551,65533,1,0.112463378,89,1,40.47361157,-0.061458618,7/24/18 17:22,e2801160600002073a496297,1,40.70446579,-171609375,0.821428571,1,648,0.036863167,26,1999364,-62,0
3,9.46687E+14,0.296150888,0.375,9.46687E+14,5.013049215,6,1,0.043723021,90,1,34.47361157,0.122917236,7/24/18 17:22,00e200600322f148a4000000,1,34.70446579,343218750,1.428571429,1,3268,0.014331501,26,2009255,-56,0
0,9.46687E+14,0.795836905,-0.8125,9.46687E+14,5.632777453,65523,1,-0.030005501,91,1,51.47361157,-0.266320677,7/24/18 17:22,53616c6f6e69000000000000,1,51.70446579,-743640625,-3,1,3672,-0.009835182,26,2021269,-73,0
1,9.46687E+14,0.503538384,-0.25,9.46687E+14,1.043106936,65532,1,-0.01930347,92,1,24.47361157,-0.081944824,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.70446579,-228812500,0.838709677,1,680,-0.006327278,26,2036295,-46,0
3,9.46687E+14,0.272621355,0,9.46687E+14,4.988505522,0,1,-0.053263121,93,1,34.47361157,0,7/24/18 17:22,00e200600322f148a4000000,1,34.70446579,0,1.428571429,1,3252,-0.017458548,26,2045899,-56,0
2,9.46687E+14,0.565731811,-0.25,9.46687E+14,0.969475858,65532,1,-0.034568531,94,1,40.47361157,-0.081944824,7/24/18 17:22,e2801160600002073a496297,1,40.70446579,-228812500,0.821428571,1,632,-0.011330849,26,2055825,-62,0
0,9.46687E+14,0.945607325,-3.125,9.46687E+14,5.951845457,65486,1,0.523317719,95,1,51.47361157,-1.024310298,7/24/18 17:22,53616c6f6e69000000000000,1,51.70446579,-2860156250,-3,1,3880,0.171532713,26,2069754,-73,0
2,9.46687E+14,0.828045045,0.125,9.46687E+14,5.688000761,2,1,nan,96,1,34.48309917,0.040950041,7/24/18 17:22,00e200600322f148a4000000,1,34.70433446,114468750,0.652173913,1,3708,nan,27,2122100,-56,0
