rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
0.0,946688093297654,1.75,946688093297654,4.97623367590102,28,1,nan,4326,1,0.5786718104160926,2017-07-03 08:13:01,e2801160600002073a494098,1,1587687500.0,-1.0625,1,3244,nan,10,85471020,-69,0
1.0,946688093341065,-0.0625,946688093341065,6.154330920997192,65535,1,nan,4327,1,-0.020666850372003307,2017-07-03 08:13:01,00e200600322f148a4000000,1,-56703125.0,-0.25806451612903203,1,4012,nan,10,85514431,-47,0
1.0,946688093350858,1.9375,946688093350858,5.019185137961818,31,1,nan,4328,1,0.6406723615321025,2017-07-03 08:13:01,e2801160600002073a494098,1,1757796875.0,-0.0625,1,3272,nan,10,85524224,-68,0
7.0,946688093362745,-0.1875,946688093362745,4.890330751779424,65533,1,nan,4329,1,-0.06200055111600992,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-170109375.0,0.84375,1,3188,nan,10,85536111,-57,0
1.0,946688093382505,0.0,946688093382505,6.129787228391022,0,1,nan,4330,1,0.0,2017-07-03 08:13:01,00e200600322f148a4000000,1,0.0,-0.25806451612903203,1,3996,nan,10,85555871,-47,0
0.0,946688093396122,0.25,946688093396122,5.111223985234957,4,1,nan,4331,1,0.08266740148801323,2017-07-03 08:13:01,e2801160600002073a494098,1,226812500.0,-1.0625,1,3332,nan,10,85569488,-69,0
7.0,946688093421240,0.25,946688093421240,5.0682725231741586,4,1,nan,4332,1,0.08262186725419994,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,226937500.0,1.2903225806451601,1,3304,nan,11,85594606,-57,0
1.0,946688093470069,0.1875,946688093470069,6.240233845118788,3,1,nan,4333,1,0.06196640044064996,2017-07-03 08:13:01,00e200600322f148a4000000,1,170203125.0,-0.3333333333333357,1,4068,nan,11,85643435,-47,0
7.0,946688093482076,-0.875,946688093482076,5.190990986205009,65522,1,nan,4334,1,-0.2891765353896998,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-794281250.0,1.2903225806451601,1,3384,nan,11,85655442,-57,0
1.0,946688093492006,0.25,946688093492006,5.5714182216006485,4,1,nan,4335,1,0.08262186725419994,2017-07-03 08:13:01,e2801160600002073a494098,1,226937500.0,-0.35294117647059409,1,3632,nan,11,85665372,-68,0
1.0,946688093508951,0.25,946688093508951,5.602097837358362,4,1,0.1440782679256444,4336,1,0.08262186725419994,2017-07-03 08:13:01,e2801160600002073a494098,1,226937500.0,-0.35294117647059409,1,3652,0.04761606210707059,11,85682317,-68,0
1.0,946688093518575,0.0625,946688093518575,6.215690152512618,1,1,nan,4337,1,0.020655466813549985,2017-07-03 08:13:01,00e200600322f148a4000000,1,56734375.0,-0.3333333333333357,1,4052,nan,11,85691941,-47,0
7.0,946688093528543,0.5625,946688093528543,5.086680292628786,9,1,nan,4338,1,0.18589920132194987,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,510609375.0,1.2903225806451601,1,3316,nan,11,85701909,-57,0
7.0,946688093578126,-0.25,946688093578126,5.00077736850719,65532,1,-0.13786857390637944,4339,1,-0.08262186725419994,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-226937500.0,1.2903225806451601,1,3260,-0.045563836047274944,11,85751492,-57,0
1.0,946688093587916,-0.5625,946688093587916,5.632777453116074,65527,1,nan,4340,1,-0.18589920132194987,2017-07-03 08:13:01,e2801160600002073a494098,1,-510609375.0,-0.35294117647059409,1,3672,nan,11,85761282,-68,0
1.0,946688093597480,0.0,946688093597480,6.092971689481767,0,1,nan,4341,1,0.0,2017-07-03 08:13:01,00e200600322f148a4000000,1,0.0,-0.3333333333333357,1,3972,nan,11,85770846,-47,0
3.0,946688093620870,0.1875,946688093620870,5.737088146692298,3,1,nan,4342,1,0.061932287365813375,2017-07-03 08:13:01,e2801160600002073a496cb7,1,170296875.0,1.0,1,3740,nan,12,85794236,-66,0
1.0,946688093630799,0.9375,946688093630799,4.663301595172349,15,1,nan,4343,1,0.3096614368290669,2017-07-03 08:13:01,e2801160600002073a494047,1,851484375.0,-0.23333333333333428,1,3040,nan,12,85804165,-69,0
0.0,946688093645355,0.0,946688093645355,0.7117670855789375,0,1,nan,4344,1,0.0,2017-07-03 08:13:01,00e200600322f148a4000000,1,0.0,-0.96875,1,464,nan,12,85818721,-48,0
3.0,946688093659032,-0.5625,946688093659032,5.93343768754166,65527,1,nan,4345,1,-0.18579686209744012,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-510890625.0,-0.09375,1,3868,nan,12,85832398,-58,0
1.0,946688093669137,0.75,946688093669137,1.509437095279471,12,1,nan,4346,1,0.2477291494632535,2017-07-03 08:13:01,e2801160600002073a494047,1,681187500.0,-0.23333333333333428,1,984,nan,12,85842503,-69,0
3.0,946688093678931,0.125,946688093678931,5.712544454086128,2,1,nan,4347,1,0.04128819157720892,2017-07-03 08:13:01,e2801160600002073a496cb7,1,113531250.0,1.0,1,3724,nan,12,85852297,-66,0
0.0,946688093722451,0.125,946688093722451,0.6258641614573416,2,1,nan,4348,1,0.04128819157720892,2017-07-03 08:13:01,00e200600322f148a4000000,1,113531250.0,-0.96875,1,408,nan,12,85895817,-48,0
3.0,946688093732367,-0.5625,946688093732367,2.816388726558037,65527,1,nan,4349,1,-0.18579686209744012,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-510890625.0,-0.09375,1,1836,nan,12,85905733,-58,0
1.0,946688093744247,1.1875,946688093744247,4.638757902566179,19,1,nan,4350,1,0.3922378199834847,2017-07-03 08:13:01,e2801160600002073a494047,1,1078546875.0,-0.23333333333333428,1,3024,nan,12,85917613,-69,0
3.0,946688093754242,-0.625,946688093754242,5.755495916146925,65526,1,nan,4351,1,-0.20644095788604458,2017-07-03 08:13:01,e2801160600002073a496cb7,1,-567656250.0,1.0,1,3752,nan,12,85927608,-66,0
1.0,946688093771137,0.0625,946688093771137,0.6320000846088841,1,1,nan,4352,1,0.02064409578860446,2017-07-03 08:13:01,00e200600322f148a4000000,1,56765625.0,0.03125,1,412,nan,12,85944503,-47,0
3.0,946688093786822,0.25,946688093786822,2.82252464970958,4,1,nan,4353,1,0.08257638315441784,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,227062500.0,-0.09375,1,1840,nan,12,85960188,-58,0
3.0,946688093796615,0.125,946688093796615,5.675728915176872,2,1,nan,4354,1,0.04128819157720892,2017-07-03 08:13:01,e2801160600002073a496cb7,1,113531250.0,1.0,1,3700,nan,12,85969981,-66,0
1.0,946688093806681,0.875,946688093806681,1.552388557340269,14,1,nan,4355,1,0.28901734104046245,2017-07-03 08:13:01,e2801160600002073a494047,1,794718750.0,-0.23333333333333428,1,1012,nan,12,85980047,-69,0
0.0,946688093864951,1.625,946688093864951,0.8467573949128739,26,1,nan,4356,1,0.5364511691884457,2017-07-03 08:13:01,e2801160600002073a496cb7,1,1476718750.0,-0.75,1,552,nan,13,86038317,-68,0
1.0,946688093876430,0.0625,946688093876430,1.7241944055834606,1,1,nan,4357,1,0.02063273727647868,2017-07-03 08:13:01,00e200600322f148a4000000,1,56796875.0,0.21621621621621756,1,1124,nan,13,86049796,-47,0
3.0,946688093888517,0.0,946688093888517,4.104932588381976,0,1,nan,4358,1,0.0,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,0.0,0.47222222222222143,1,2676,nan,13,86061883,-58,0
1.0,946688093907099,0.125,946688093907099,1.761009944492716,2,1,nan,4359,1,0.04126547455295736,2017-07-03 08:13:01,00e200600322f148a4000000,1,113593750.0,0.21621621621621756,1,1148,nan,13,86080465,-47,0
1.0,946688093916911,0.1875,946688093916911,0.8283496254582462,3,1,nan,4360,1,0.061898211829436035,2017-07-03 08:13:01,e2801160600002073a496cb7,1,170390625.0,0.25,1,540,nan,13,86090277,-67,0
3.0,946688093927035,0.0625,946688093927035,4.190835512503572,1,1,nan,4361,1,0.02063273727647868,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,56796875.0,0.47222222222222143,1,2732,nan,13,86100401,-58,0
3.0,946688093972461,0.125,946688093972461,4.2031073588066565,2,1,0.021497875665917345,4362,1,0.04126547455295736,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,113593750.0,0.47222222222222143,1,2740,0.007096960329876428,13,86145827,-58,0
1.0,946688093985810,0.125,946688093985810,1.7916895602504288,2,1,nan,4363,1,0.04126547455295736,2017-07-03 08:13:01,00e200600322f148a4000000,1,113593750.0,0.21621621621621756,1,1168,nan,13,86159176,-47,0
1.0,946688093995823,0.4375,946688093995823,0.8897088569736719,7,1,nan,4364,1,0.14442916093535077,2017-07-03 08:13:01,e2801160600002073a496cb7,1,397578125.0,0.25,1,580,nan,13,86169189,-67,0
1.0,946688094014527,1.75,946688094014527,0.7792622402459057,28,1,-0.4699028282720272,4365,1,0.5777166437414031,2017-07-03 08:13:01,e2801160600002073a496cb7,1,1590312500.0,0.25,1,508,-0.15512610561937623,13,86187893,-67,0
1.0,946688094039929,0.125,946688094039929,5.577554144752192,2,1,nan,4366,1,0.04124278251306021,2017-07-03 08:13:01,00e200600322f148a4000000,1,113656250.0,0.0625,1,3636,nan,14,86213295,-47,0
3.0,946688094049878,-0.125,946688094049878,4.700117134081604,65534,1,nan,4367,1,-0.04124278251306021,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-113656250.0,-0.91428571428571104,1,3064,nan,14,86223244,-59,0
1.0,946688094059688,-0.125,946688094059688,0.5890486225480862,65534,1,nan,4368,1,-0.04124278251306021,2017-07-03 08:13:01,e2801160600002073a494098,1,-113656250.0,0.20000000000000284,1,384,nan,14,86233054,-71,0
1.0,946688094111029,0.0625,946688094111029,5.632777453116074,1,1,nan,4369,1,0.020621391256530106,2017-07-03 08:13:01,e2801160600002073a496cb7,1,56828125.0,0.59999999999999432,1,3672,nan,14,86284395,-66,0
1.0,946688094121349,0.375,946688094121349,5.546874528994478,6,1,nan,4370,1,0.12372834753918065,2017-07-03 08:13:01,00e200600322f148a4000000,1,340968750.0,0.0625,1,3616,nan,14,86294715,-47,0
0.0,946688094133301,-1.625,946688094133301,4.540583132141498,65510,1,nan,4371,1,-0.5361561726697828,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-1477531250.0,-3.914285714285711,1,2960,nan,14,86306667,-62,0
1.0,946688094143276,0.625,946688094143276,0.6013204688511713,10,1,nan,4372,1,0.20621391256530108,2017-07-03 08:13:01,e2801160600002073a494098,1,568281250.0,0.20000000000000284,1,392,nan,14,86316642,-71,0
1.0,946688094158661,-0.375,946688094158661,2.454369260617026,65530,1,nan,4373,1,-0.12372834753918065,2017-07-03 08:13:01,e2801160600002073a496cb7,1,-340968750.0,0.59999999999999432,1,1600,nan,14,86332027,-66,0
1.0,946688094168248,0.0625,946688094168248,5.608233760509904,1,1,nan,4374,1,0.020621391256530106,2017-07-03 08:13:01,00e200600322f148a4000000,1,56828125.0,0.0625,1,3656,nan,14,86341614,-47,0
3.0,946688094178172,0.125,946688094178172,4.522175362686871,2,1,nan,4375,1,0.04124278251306021,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,113656250.0,-0.91428571428571104,1,2948,nan,14,86351538,-59,0
1.0,946688094191969,-1.625,946688094191969,0.6933593161243098,65510,1,nan,4376,1,-0.5361561726697828,2017-07-03 08:13:01,e2801160600002073a494098,1,-1477531250.0,0.20000000000000284,1,452,nan,14,86365335,-71,0
4.0,946688094247236,0.875,946688094247236,0.5829126993965437,14,1,nan,4377,1,0.2885408079142622,2017-07-03 08:13:01,e2801160600002073a496cb7,1,796031250.0,2.0833333333333286,1,380,nan,15,86420602,-64,0
0.0,946688094257632,-0.125,946688094257632,0.2945243112740431,65534,1,nan,4378,1,-0.041220115416323165,2017-07-03 08:13:01,00e200600322f148a4000000,1,-113718750.0,-0.18181818181817988,1,192,nan,15,86430998,-47,0
3.0,946688094273300,0.75,946688094273300,5.47937937432751,12,1,nan,4379,1,0.247320692497939,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,682312500.0,0.45454545454545325,1,3572,nan,15,86446666,-57,0
0.0,946688094291893,0.375,946688094291893,0.3436116964863836,6,1,nan,4380,1,0.1236603462489695,2017-07-03 08:13:01,00e200600322f148a4000000,1,341156250.0,-0.18181818181817988,1,224,nan,15,86465259,-47,0
3.0,946688094301874,-0.0625,946688094301874,2.380738182798515,65535,1,nan,4381,1,-0.020610057708161583,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-56859375.0,0.45454545454545325,1,1552,nan,15,86475240,-57,0
4.0,946688094311912,-2.25,946688094311912,3.816544200259475,65500,1,nan,4382,1,-0.7419620774938169,2017-07-03 08:13:01,e2801160600002073a496cb7,1,-2046937500.0,2.0833333333333286,1,2488,nan,15,86485278,-64,0
0.0,946688094360883,0.375,946688094360883,0.4295146206079795,6,1,nan,4383,1,0.1236603462489695,2017-07-03 08:13:01,00e200600322f148a4000000,1,341156250.0,-0.18181818181817988,1,280,nan,15,86534249,-47,0
2.0,946688094370812,0.125,946688094370812,2.3746022596469727,2,1,nan,4384,1,0.041220115416323165,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,113718750.0,-0.54545454545454675,1,1548,nan,15,86544178,-58,0
3.0,946688094380821,0.875,946688094380821,0.5767767762450011,14,1,nan,4385,1,0.2885408079142622,2017-07-03 08:13:01,e2801160600002073a496cb7,1,796031250.0,1.0833333333333286,1,376,nan,15,86554187,-65,0
0.0,946688094399472,0.125,946688094399472,0.4540583132141498,2,1,nan,4386,1,0.041220115416323165,2017-07-03 08:13:01,00e200600322f148a4000000,1,113718750.0,-0.18181818181817988,1,296,nan,15,86572838,-47,0
1.0,946688094409464,-0.1875,946688094409464,2.435961491162398,65533,1,nan,4387,1,-0.06183017312448475,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-170578125.0,-1.5454545454545467,1,1588,nan,15,86582830,-59,0
3.0,946688094419474,-0.9375,946688094419474,0.662679700366597,65521,1,nan,4388,1,-0.3091508656224237,2017-07-03 08:13:01,e2801160600002073a496cb7,1,-852890625.0,1.0833333333333286,1,432,nan,15,86592840,-65,0
1.0,946688094474895,-0.625,946688094474895,4.424000592262189,65526,1,nan,4389,1,-0.20598736610821203,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-568906250.0,-0.8064516129032242,1,2884,nan,16,86648261,-59,0
1.0,946688094484562,0.125,946688094484562,5.976389149602458,2,1,nan,4390,1,0.041197473221642404,2017-07-03 08:13:01,00e200600322f148a4000000,1,113781250.0,0.15151515151514872,1,3896,nan,16,86657928,-47,0
1.0,946688094496716,-0.125,946688094496716,2.8961557275280905,65534,1,nan,4391,1,-0.041197473221642404,2017-07-03 08:13:01,e2801160600002073a496cb7,1,-113781250.0,-0.5,1,1888,nan,16,86670082,-68,0
1.0,946688094508544,0.75,946688094508544,1.1106020904292042,12,1,nan,4392,1,0.24718483932985444,2017-07-03 08:13:01,e2801160600002073a494098,1,682687500.0,0.2857142857142918,1,724,nan,16,86681910,-70,0
1.0,946688094523590,0.4375,946688094523590,5.988660995905543,7,1,nan,4393,1,0.1441911562757484,2017-07-03 08:13:01,00e200600322f148a4000000,1,398234375.0,0.15151515151514872,1,3904,nan,16,86696956,-47,0
0.0,946688094535276,0.0,946688094535276,4.466952054322987,0,1,nan,4394,1,0.0,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,0.0,-1.8064516129032242,1,2912,nan,16,86708642,-60,0
1.0,946688094547206,1.875,946688094547206,1.030835089459151,30,1,nan,4395,1,0.6179620983246361,2017-07-03 08:13:01,e2801160600002073a494098,1,1706718750.0,0.2857142857142918,1,672,nan,16,86720572,-70,0
0.0,946688094557198,-1.125,946688094557198,6.050020227420969,65518,1,nan,4396,1,-0.37077725899478164,2017-07-03 08:13:01,e2801160600002073a496cb7,1,-1024031250.0,-1.5,1,3944,nan,16,86730564,-69,0
1.0,946688094604887,0.1875,946688094604887,6.050020227420969,3,1,nan,4397,1,0.06179620983246361,2017-07-03 08:13:01,00e200600322f148a4000000,1,170671875.0,0.15151515151514872,1,3944,nan,16,86778253,-47,0
1.0,946688094618637,0.1875,946688094618637,4.71238898038469,3,1,nan,4398,1,0.06179620983246361,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,170671875.0,-0.8064516129032242,1,3072,nan,16,86792003,-59,0
1.0,946688094630460,0.0,946688094630460,1.1780972450961724,0,1,nan,4399,1,0.0,2017-07-03 08:13:01,e2801160600002073a494098,1,0.0,0.2857142857142918,1,768,nan,16,86803826,-70,0
1.0,946688094656080,-0.0625,946688094656080,0.34974761963792617,65535,1,nan,4400,1,-0.020587427944002194,2017-07-03 08:13:01,00e200600322f148a4000000,1,-56921875.0,-0.44444444444444287,1,228,nan,17,86829446,-47,0
3.0,946688094670124,-0.0625,946688094670124,5.583690067903734,65535,1,nan,4401,1,-0.020587427944002194,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-56921875.0,1.2820512820512846,1,3640,nan,17,86843490,-56,0
1.0,946688094714474,0.4375,946688094714474,0.4049709280018093,7,1,nan,4402,1,0.14411199560801538,2017-07-03 08:13:01,00e200600322f148a4000000,1,398453125.0,-0.44444444444444287,1,264,nan,17,86887840,-47,0
3.0,946688094724436,-0.125,946688094724436,5.737088146692298,65534,1,nan,4403,1,-0.04117485588800439,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-113843750.0,1.2820512820512846,1,3740,nan,17,86897802,-56,0
3.0,946688094747547,-0.125,946688094747547,5.730952223540755,65534,1,-0.021127655661808284,4404,1,-0.04117485588800439,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-113843750.0,1.2820512820512846,1,3736,-0.006959425417010689,17,86920913,-56,0
1.0,946688094757153,0.125,946688094757153,0.4479223900626072,2,1,nan,4405,1,0.04117485588800439,2017-07-03 08:13:01,00e200600322f148a4000000,1,113843750.0,-0.44444444444444287,1,292,nan,17,86930519,-47,0
1.0,946688094810563,0.0625,946688094810563,0.4479223900626072,1,1,0.0,4406,1,0.020587427944002194,2017-07-03 08:13:01,00e200600322f148a4000000,1,56921875.0,-0.44444444444444287,1,292,0.0,17,86983929,-47,0
3.0,946688094820547,0.125,946688094820547,5.700272607783043,2,1,nan,4407,1,0.04117485588800439,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,113843750.0,1.2820512820512846,1,3716,nan,17,86993913,-56,0
1.0,946688094845936,0.9375,946688094845936,0.09203884727313846,15,1,nan,4408,1,0.30864197530864196,2017-07-03 08:13:01,e2801160600002073a4962c7,1,854296875.0,-0.5769230769230802,1,60,nan,18,87019302,-69,0
2.0,946688094863010,0.0625,946688094863010,1.5892040962495242,1,1,nan,4409,1,0.0205761316872428,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,56953125.0,0.6538461538461533,1,1036,nan,18,87036376,-56,0
2.0,946688094872844,-1.5625,946688094872844,2.1659808724945253,65511,1,nan,4410,1,-0.51440329218107,2017-07-03 08:13:01,e2801160600002073a494098,1,-1423828125.0,-0.41176470588234793,1,1412,nan,18,87046210,-68,0
1.0,946688094883240,0.125,946688094883240,5.798447378207723,2,1,nan,4411,1,0.0411522633744856,2017-07-03 08:13:01,00e200600322f148a4000000,1,113906250.0,0.035714285714284699,1,3780,nan,18,87056606,-47,0
0.0,946688094893265,0.875,946688094893265,1.9634954084936207,14,1,nan,4412,1,0.2880658436213992,2017-07-03 08:13:01,e2801160600002073a4940f7,1,797343750.0,-0.6666666666666643,1,1280,nan,18,87066631,-64,0
1.0,946688094903203,1.3125,946688094903203,0.05522330836388308,21,1,nan,4413,1,0.43209876543209874,2017-07-03 08:13:01,e2801160600002073a4962c7,1,1196015625.0,-0.5769230769230802,1,36,nan,18,87076569,-69,0
2.0,946688094948905,0.375,946688094948905,1.564660403643354,6,1,nan,4414,1,0.12345679012345678,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,341718750.0,0.6538461538461533,1,1020,nan,18,87122271,-56,0
1.0,946688094958509,-0.0625,946688094958509,5.841398840268521,65535,1,nan,4415,1,-0.0205761316872428,2017-07-03 08:13:01,00e200600322f148a4000000,1,-56953125.0,0.035714285714284699,1,3808,nan,18,87131875,-47,0
0.0,946688094968392,1.0625,946688094968392,5.178719139901925,17,1,nan,4416,1,0.3497942386831276,2017-07-03 08:13:01,e2801160600002073a4940f7,1,968203125.0,-0.6666666666666643,1,3376,nan,18,87141758,-64,0
2.0,946688094978403,-0.875,946688094978403,5.283029833478148,65522,1,nan,4417,1,-0.2880658436213992,2017-07-03 08:13:01,e2801160600002073a494098,1,-797343750.0,-0.41176470588234793,1,3444,nan,18,87151769,-68,0
1.0,946688094988341,0.0625,946688094988341,0.09817477042468103,1,1,nan,4418,1,0.0205761316872428,2017-07-03 08:13:01,e2801160600002073a4962c7,1,56953125.0,-0.5769230769230802,1,64,nan,18,87161707,-69,0
1.0,946688095003179,0.1875,946688095003179,5.902758071783947,3,1,nan,4419,1,0.06172839506172839,2017-07-03 08:13:01,00e200600322f148a4000000,1,170859375.0,0.035714285714284699,1,3848,nan,18,87176545,-47,0
2.0,946688095015010,0.125,946688095015010,1.6751070203711202,2,1,nan,4420,1,0.0411522633744856,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,113906250.0,0.6538461538461533,1,1092,nan,18,87188376,-56,0
2.0,946688095026805,0.4375,946688095026805,2.0371264863121317,7,1,nan,4421,1,0.1440329218106996,2017-07-03 08:13:01,e2801160600002073a494098,1,398671875.0,-0.41176470588234793,1,1328,nan,18,87200171,-68,0
1.0,946688095036629,0.1875,946688095036629,5.289165756629691,3,1,nan,4422,1,0.06172839506172839,2017-07-03 08:13:01,e2801160600002073a4940f7,1,170859375.0,0.3333333333333357,1,3448,nan,18,87209995,-63,0
0.0,946688095054023,-0.125,946688095054023,2.3193789512830896,65534,1,nan,4423,1,-0.04112969564025226,2017-07-03 08:13:01,e2801160600002073a4962c7,1,-113968750.0,-0.6153846153846132,1,1512,nan,19,87227389,-69,0
0.0,946688095097451,-0.0625,946688095097451,2.3009711818284617,65535,1,-0.03373039859077122,4424,1,-0.02056484782012613,2017-07-03 08:13:01,e2801160600002073a4962c7,1,-56984375.0,-0.6153846153846132,1,1500,-0.011098568222902514,19,87270817,-69,0
1.0,946688095107096,-0.125,946688095107096,5.829126993965437,65534,1,nan,4425,1,-0.04112969564025226,2017-07-03 08:13:01,00e200600322f148a4000000,1,-113968750.0,0.0,1,3800,nan,19,87280462,-47,0
3.0,946688095117048,0.1875,946688095117048,1.5585244804918115,3,1,nan,4426,1,0.06169454346037839,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,170953125.0,0.68965517241379359,1,1016,nan,19,87290414,-56,0
1.0,946688095140453,0.1875,946688095140453,5.853670686571607,3,1,nan,4427,1,0.06169454346037839,2017-07-03 08:13:01,00e200600322f148a4000000,1,170953125.0,0.0,1,3816,nan,19,87313819,-47,0
0.0,946688095150304,0.25,946688095150304,2.3009711818284617,4,1,nan,4428,1,0.08225939128050452,2017-07-03 08:13:01,e2801160600002073a4962c7,1,227937500.0,-0.6153846153846132,1,1500,nan,19,87323670,-69,0
3.0,946688095160292,-0.1875,946688095160292,1.5892040962495242,65533,1,nan,4429,1,-0.06169454346037839,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-170953125.0,0.68965517241379359,1,1036,nan,19,87333658,-56,0
0.0,946688095213851,-0.1875,946688095213851,5.448699758569798,65533,1,nan,4430,1,-0.06169454346037839,2017-07-03 08:13:01,e2801160600002073a4962c7,1,-170953125.0,-0.6153846153846132,1,3552,nan,19,87387217,-69,0
3.0,946688095223760,-0.125,946688095223760,1.576932249946439,65534,1,nan,4431,1,-0.04112969564025226,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-113968750.0,0.68965517241379359,1,1028,nan,19,87397126,-56,0
1.0,946688095235855,-0.1875,946688095235855,5.915029918087033,65533,1,nan,4432,1,-0.06169454346037839,2017-07-03 08:13:01,00e200600322f148a4000000,1,-170953125.0,0.0,1,3856,nan,19,87409221,-47,0
1.0,946688095266607,0.0625,946688095266607,5.632777453116074,1,1,nan,4433,1,0.020553576322280078,2017-07-03 08:13:01,00e200600322f148a4000000,1,57015625.0,0.066666666666669983,1,3672,nan,20,87439973,-47,0
4.0,946688095278320,-0.25,946688095278320,1.214912784005428,65532,1,nan,4434,1,-0.08221430528912031,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,-228062500.0,0.86666666666666714,1,792,nan,20,87451686,-56,0
1.0,946688095288225,-1.5,946688095288225,1.5585244804918115,65512,1,nan,4435,1,-0.49328583173472185,2017-07-03 08:13:01,e2801160600002073a4962c7,1,-1368375000.0,-0.6666666666666714,1,1016,nan,20,87461591,-68,0
1.0,946688095335942,0.25,946688095335942,1.509437095279471,4,1,-0.08186285810088657,4436,1,0.08221430528912031,2017-07-03 08:13:01,e2801160600002073a4962c7,1,228062500.0,-0.6666666666666714,1,984,-0.026921192030984895,20,87509308,-68,0
1.0,946688095346296,0.125,946688095346296,5.608233760509904,2,1,nan,4437,1,0.041107152644560156,2017-07-03 08:13:01,00e200600322f148a4000000,1,114031250.0,0.066666666666669983,1,3656,nan,20,87519662,-47,0
4.0,946688095360237,0.125,946688095360237,1.141281706186917,2,1,nan,4438,1,0.041107152644560156,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,114031250.0,0.86666666666666714,1,744,nan,20,87533603,-56,0
1.0,946688095379979,0.0625,946688095379979,5.632777453116074,1,1,nan,4439,1,0.020553576322280078,2017-07-03 08:13:01,00e200600322f148a4000000,1,57015625.0,0.066666666666669983,1,3672,nan,20,87553345,-47,0
1.0,946688095389960,0.0625,946688095389960,1.4664856332186729,1,1,nan,4440,1,0.020553576322280078,2017-07-03 08:13:01,e2801160600002073a4962c7,1,57015625.0,-0.6666666666666714,1,956,nan,20,87563326,-68,0
3.0,946688095399854,0.25,946688095399854,1.2333205534600555,4,1,nan,4441,1,0.08221430528912031,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,228062500.0,-0.13333333333333286,1,804,nan,20,87573220,-57,0
1.0,946688095447659,0.375,946688095447659,1.4848934026733007,6,1,nan,4442,1,0.12332145793368046,2017-07-03 08:13:01,e2801160600002073a4962c7,1,342093750.0,-0.6666666666666714,1,968,nan,20,87621025,-68,0
1.0,946688095470418,0.375,946688095470418,4.135612204139688,6,1,nan,4443,1,0.12325390304026294,2017-07-03 08:13:01,00e200600322f148a4000000,1,342281250.0,-0.77777777777777857,1,2696,nan,21,87643784,-47,0
4.0,946688095485835,0.0625,946688095485835,6.227961998815704,1,1,nan,4444,1,0.020542317173377157,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,57046875.0,1.3421052631578974,1,4060,nan,21,87659201,-56,0
1.0,946688095505993,0.375,946688095505993,1.0369710126106935,6,1,nan,4445,1,0.12325390304026294,2017-07-03 08:13:01,00e200600322f148a4000000,1,342281250.0,-0.77777777777777857,1,676,nan,21,87679359,-47,0
4.0,946688095515957,0.0625,946688095515957,6.277049384028044,1,1,nan,4446,1,0.020542317173377157,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,57046875.0,1.3421052631578974,1,4092,nan,21,87689323,-56,0
4.0,946688095566298,0.125,946688095566298,0.02454369260617026,2,1,-9.883764600425101,4447,1,0.041084634346754315,2017-07-03 08:13:01,35fffffff4a246cfdff1db01,1,114093750.0,1.3421052631578974,1,16,-3.248566836622876,21,87739664,-56,0
